date,ticker,close
2025-09-11,2330.TW,902.36
2025-09-12,2330.TW,887.78
2025-09-15,2330.TW,886.51
2025-09-16,2330.TW,866.14
2025-09-17,2330.TW,858.66
2025-09-18,2330.TW,819.4
2025-09-19,2330.TW,823.17
2025-09-22,2330.TW,811.65
2025-09-23,2330.TW,799.1
2025-09-24,2330.TW,813.71
2025-09-25,2330.TW,820.78
2025-09-26,2330.TW,817.55
2025-09-29,2330.TW,819.24
2025-09-30,2330.TW,841.91
2025-10-01,2330.TW,845.95
2025-10-02,2330.TW,845.18
2025-10-03,2330.TW,861.57
2025-10-06,2330.TW,848.77
2025-10-07,2330.TW,854.04
2025-10-08,2330.TW,858.38
2025-10-09,2330.TW,844.39
2025-10-10,2330.TW,859.55
2025-10-13,2330.TW,848.56
2025-10-14,2330.TW,840.72
2025-10-15,2330.TW,844.74
2025-10-16,2330.TW,857.83
2025-10-17,2330.TW,827.89
2025-10-20,2330.TW,845.45
2025-10-21,2330.TW,853.44
2025-10-22,2330.TW,861.94
2025-10-23,2330.TW,875.23
2025-10-24,2330.TW,869.63
2025-10-27,2330.TW,849.84
2025-10-28,2330.TW,854.82
2025-10-29,2330.TW,845.6
2025-10-30,2330.TW,854.78
2025-10-31,2330.TW,859.62
2025-11-03,2330.TW,857.61
2025-11-04,2330.TW,884.67
2025-11-05,2330.TW,892.07
2025-11-06,2330.TW,881.69
2025-11-07,2330.TW,887.9
2025-11-10,2330.TW,893.89
2025-11-11,2330.TW,888.95
2025-11-12,2330.TW,901.88
2025-11-13,2330.TW,924.17
2025-11-14,2330.TW,904.57
2025-11-17,2330.TW,913.98
2025-11-18,2330.TW,922.39
2025-11-19,2330.TW,944.93
2025-11-20,2330.TW,922.19
2025-11-21,2330.TW,911.55
2025-11-24,2330.TW,917.84
2025-11-25,2330.TW,967.68
2025-11-26,2330.TW,969.02
2025-11-27,2330.TW,952.13
2025-11-28,2330.TW,955.16
2025-12-01,2330.TW,960.62
2025-12-02,2330.TW,954.43
2025-12-03,2330.TW,936.98
2025-12-04,2330.TW,942.02
2025-12-05,2330.TW,947.89
2025-12-08,2330.TW,948.69
2025-12-09,2330.TW,985.54
2025-12-10,2330.TW,973.09
2025-12-11,2330.TW,974.29
2025-12-12,2330.TW,978.73
2025-12-15,2330.TW,985.53
2025-12-16,2330.TW,1013.61
2025-12-17,2330.TW,992.11
2025-12-18,2330.TW,988.79
2025-12-19,2330.TW,973.82
2025-12-22,2330.TW,977.6
2025-12-23,2330.TW,963.75
2025-12-24,2330.TW,979.33
2025-12-25,2330.TW,967.58
2025-12-26,2330.TW,968.2
2025-12-29,2330.TW,962.66
2025-12-30,2330.TW,962.29
2025-12-31,2330.TW,991.45
2026-01-01,2330.TW,978.22
2026-01-02,2330.TW,987.77
2026-01-05,2330.TW,991.41
2026-01-06,2330.TW,994.33
2026-01-07,2330.TW,1023.69
2026-01-08,2330.TW,1034.48
2026-01-09,2330.TW,1036.95
2026-01-12,2330.TW,1026.74
2026-01-13,2330.TW,1029.0
2026-01-14,2330.TW,1036.23
2026-01-15,2330.TW,1038.64
2026-01-16,2330.TW,1036.31
2026-01-19,2330.TW,1054.54
2026-01-20,2330.TW,1050.77
2026-01-21,2330.TW,1065.94
2026-01-22,2330.TW,1089.63
2026-01-23,2330.TW,1098.67
2026-01-26,2330.TW,1134.77
2026-01-27,2330.TW,1110.05
2026-01-28,2330.TW,1103.93
2026-01-29,2330.TW,1118.36
2026-01-30,2330.TW,1106.58
2026-02-02,2330.TW,1081.09
2026-02-03,2330.TW,1106.26
2026-02-04,2330.TW,1109.93
2026-02-05,2330.TW,1118.58
2026-02-06,2330.TW,1126.2
2026-02-09,2330.TW,1129.29
2026-02-10,2330.TW,1101.82
2026-02-11,2330.TW,1086.08
2026-02-12,2330.TW,1076.3
2026-02-13,2330.TW,1089.52
2026-02-16,2330.TW,1124.34
2026-02-17,2330.TW,1103.32
2026-02-18,2330.TW,1090.74
2026-02-19,2330.TW,1090.4
2026-02-20,2330.TW,1076.89
2026-02-23,2330.TW,1098.74
2026-02-24,2330.TW,1096.06
2026-02-25,2330.TW,1095.8
2026-02-26,2330.TW,1091.72
2026-02-27,2330.TW,1086.83
2026-03-02,2330.TW,1097.3
2026-03-03,2330.TW,1095.61
2026-03-04,2330.TW,1123.54
2026-03-05,2330.TW,1085.41
2026-03-06,2330.TW,1079.8
2026-03-09,2330.TW,1049.77
2026-03-10,2330.TW,1024.98
2026-03-11,2330.TW,1004.98
2026-03-12,2330.TW,987.05
2026-03-13,2330.TW,979.61
2026-03-16,2330.TW,1005.39
2026-03-17,2330.TW,1037.8
2026-03-18,2330.TW,1032.84
2026-03-19,2330.TW,1045.46
2026-03-20,2330.TW,1041.62
2026-03-23,2330.TW,1040.3
2026-03-24,2330.TW,1076.93
2026-03-25,2330.TW,1063.8
2026-03-26,2330.TW,1077.03
2026-03-27,2330.TW,1100.6
2026-03-30,2330.TW,1093.4
2026-03-31,2330.TW,1113.85
2026-04-01,2330.TW,1143.34
2026-04-02,2330.TW,1102.99
2026-04-03,2330.TW,1105.25
2026-04-06,2330.TW,1104.31
2026-04-07,2330.TW,1150.73
2026-04-08,2330.TW,1161.03
2026-04-09,2330.TW,1150.9
2026-04-10,2330.TW,1167.83
2025-04-24,2317.TW,172.0
2025-04-25,2317.TW,171.3
2025-04-28,2317.TW,173.17
2025-04-29,2317.TW,167.69
2025-04-30,2317.TW,168.06
2025-05-01,2317.TW,167.92
2025-05-02,2317.TW,170.18
2025-05-05,2317.TW,166.63
2025-05-06,2317.TW,167.35
2025-05-07,2317.TW,168.7
2025-05-08,2317.TW,173.49
2025-05-09,2317.TW,178.17
2025-05-12,2317.TW,179.5
2025-05-13,2317.TW,179.8
2025-05-14,2317.TW,176.52
2025-05-15,2317.TW,177.72
2025-05-16,2317.TW,173.49
2025-05-19,2317.TW,176.71
2025-05-20,2317.TW,176.78
2025-05-21,2317.TW,178.71
2025-05-22,2317.TW,181.07
2025-05-23,2317.TW,178.61
2025-05-26,2317.TW,183.07
2025-05-27,2317.TW,185.42
2025-05-28,2317.TW,188.25
2025-05-29,2317.TW,190.63
2025-05-30,2317.TW,193.33
2025-06-02,2317.TW,189.97
2025-06-03,2317.TW,193.56
2025-06-04,2317.TW,193.14
2025-06-05,2317.TW,193.17
2025-06-06,2317.TW,191.92
2025-06-09,2317.TW,192.17
2025-06-10,2317.TW,191.99
2025-06-11,2317.TW,189.64
2025-06-12,2317.TW,194.93
2025-06-13,2317.TW,195.75
2025-06-16,2317.TW,193.47
2025-06-17,2317.TW,190.73
2025-06-18,2317.TW,196.76
2025-06-19,2317.TW,197.76
2025-06-20,2317.TW,197.43
2025-06-23,2317.TW,196.42
2025-06-24,2317.TW,202.54
2025-06-25,2317.TW,203.13
2025-06-26,2317.TW,196.42
2025-06-27,2317.TW,192.94
2025-06-30,2317.TW,192.06
2025-07-01,2317.TW,192.79
2025-07-02,2317.TW,191.39
2025-07-03,2317.TW,190.91
2025-07-04,2317.TW,191.37
2025-07-07,2317.TW,187.57
2025-07-08,2317.TW,189.85
2025-07-09,2317.TW,192.31
2025-07-10,2317.TW,196.1
2025-07-11,2317.TW,197.0
2025-07-14,2317.TW,197.51
2025-07-15,2317.TW,201.45
2025-07-16,2317.TW,202.5
2025-07-17,2317.TW,207.4
2025-07-18,2317.TW,208.56
2025-07-21,2317.TW,204.06
2025-07-22,2317.TW,205.3
2025-07-23,2317.TW,201.26
2025-07-24,2317.TW,196.69
2025-07-25,2317.TW,191.38
2025-07-28,2317.TW,192.24
2025-07-29,2317.TW,190.19
2025-07-30,2317.TW,191.89
2025-07-31,2317.TW,190.94
2025-08-01,2317.TW,187.47
2025-08-04,2317.TW,189.26
2025-08-05,2317.TW,189.55
2025-08-06,2317.TW,192.97
2025-08-07,2317.TW,192.17
2025-08-08,2317.TW,192.99
2025-08-11,2317.TW,191.16
2025-08-12,2317.TW,188.31
2025-08-13,2317.TW,186.94
2025-08-14,2317.TW,191.21
2025-08-15,2317.TW,193.2
2025-08-18,2317.TW,188.77
2025-08-19,2317.TW,188.63
2025-08-20,2317.TW,190.17
2025-08-21,2317.TW,187.42
2025-08-22,2317.TW,185.0
2025-08-25,2317.TW,187.59
2025-08-26,2317.TW,187.78
2025-08-27,2317.TW,185.21
2025-08-28,2317.TW,183.4
2025-08-29,2317.TW,183.82
2025-09-01,2317.TW,182.07
2025-09-02,2317.TW,177.9
2025-09-03,2317.TW,177.79
2025-09-04,2317.TW,179.27
2025-09-05,2317.TW,180.66
2025-09-08,2317.TW,180.15
2025-09-09,2317.TW,174.93
2025-09-10,2317.TW,176.0
2025-09-11,2317.TW,175.11
2025-09-12,2317.TW,175.29
2025-09-15,2317.TW,169.43
2025-09-16,2317.TW,169.34
2025-09-17,2317.TW,171.36
2025-09-18,2317.TW,171.14
2025-09-19,2317.TW,171.58
2025-09-22,2317.TW,174.18
2025-09-23,2317.TW,180.2
2025-09-24,2317.TW,180.36
2025-09-25,2317.TW,175.09
2025-09-26,2317.TW,175.14
2025-09-29,2317.TW,176.65
2025-09-30,2317.TW,173.14
2025-10-01,2317.TW,171.58
2025-10-02,2317.TW,172.08
2025-10-03,2317.TW,170.28
2025-10-06,2317.TW,176.18
2025-10-07,2317.TW,177.5
2025-10-08,2317.TW,179.62
2025-10-09,2317.TW,181.61
2025-10-10,2317.TW,182.3
2025-10-13,2317.TW,185.74
2025-10-14,2317.TW,188.08
2025-10-15,2317.TW,187.08
2025-10-16,2317.TW,185.63
2025-10-17,2317.TW,188.6
2025-10-20,2317.TW,184.74
2025-10-21,2317.TW,183.87
2025-10-22,2317.TW,180.21
2025-10-23,2317.TW,185.92
2025-10-24,2317.TW,186.5
2025-10-27,2317.TW,186.22
2025-10-28,2317.TW,187.15
2025-10-29,2317.TW,193.35
2025-10-30,2317.TW,192.77
2025-10-31,2317.TW,190.52
2025-11-03,2317.TW,191.75
2025-11-04,2317.TW,192.6
2025-11-05,2317.TW,196.4
2025-11-06,2317.TW,196.29
2025-11-07,2317.TW,198.97
2025-11-10,2317.TW,197.81
2025-11-11,2317.TW,194.32
2025-11-12,2317.TW,190.95
2025-11-13,2317.TW,195.23
2025-11-14,2317.TW,196.26
2025-11-17,2317.TW,195.67
2025-11-18,2317.TW,194.7
2025-11-19,2317.TW,196.37
2025-11-20,2317.TW,198.77
2025-11-21,2317.TW,194.0
2025-11-24,2317.TW,193.06
2025-11-25,2317.TW,196.41
2025-11-26,2317.TW,192.48
2025-11-27,2317.TW,193.5
2025-11-28,2317.TW,198.75
2025-12-01,2317.TW,197.31
2025-12-02,2317.TW,200.12
2025-12-03,2317.TW,198.37
2025-12-04,2317.TW,201.29
2025-12-05,2317.TW,201.81
2025-12-08,2317.TW,203.04
2025-12-09,2317.TW,202.98
2025-12-10,2317.TW,200.16
2025-12-11,2317.TW,201.15
2025-12-12,2317.TW,200.22
2025-12-15,2317.TW,198.17
2025-12-16,2317.TW,201.43
2025-12-17,2317.TW,200.06
2025-12-18,2317.TW,203.01
2025-12-19,2317.TW,204.89
2025-12-22,2317.TW,207.1
2025-12-23,2317.TW,208.8
2025-12-24,2317.TW,206.7
2025-12-25,2317.TW,207.11
2025-12-26,2317.TW,203.29
2025-12-29,2317.TW,201.57
2025-12-30,2317.TW,202.71
2025-12-31,2317.TW,204.31
2026-01-01,2317.TW,199.67
2026-01-02,2317.TW,200.55
2026-01-05,2317.TW,206.53
2026-01-06,2317.TW,205.51
2026-01-07,2317.TW,203.65
2026-01-08,2317.TW,201.31
2026-01-09,2317.TW,201.88
2026-01-12,2317.TW,203.64
2026-01-13,2317.TW,202.72
2026-01-14,2317.TW,205.98
2026-01-15,2317.TW,205.01
2026-01-16,2317.TW,204.88
2026-01-19,2317.TW,206.13
2026-01-20,2317.TW,205.85
2026-01-21,2317.TW,206.32
2026-01-22,2317.TW,206.5
2026-01-23,2317.TW,204.28
2026-01-26,2317.TW,204.89
2026-01-27,2317.TW,204.69
2026-01-28,2317.TW,203.78
2026-01-29,2317.TW,199.68
2026-01-30,2317.TW,200.99
2026-02-02,2317.TW,203.48
2026-02-03,2317.TW,200.99
2026-02-04,2317.TW,202.24
2026-02-05,2317.TW,201.69
2026-02-06,2317.TW,199.3
2026-02-09,2317.TW,198.74
2026-02-10,2317.TW,198.82
2026-02-11,2317.TW,197.32
2026-02-12,2317.TW,201.87
2026-02-13,2317.TW,201.82
2026-02-16,2317.TW,202.77
2026-02-17,2317.TW,201.96
2026-02-18,2317.TW,203.28
2026-02-19,2317.TW,206.71
2026-02-20,2317.TW,204.22
2026-02-23,2317.TW,210.47
2026-02-24,2317.TW,206.84
2026-02-25,2317.TW,209.99
2026-02-26,2317.TW,207.48
2026-02-27,2317.TW,208.38
2026-03-02,2317.TW,211.56
2026-03-03,2317.TW,211.39
2026-03-04,2317.TW,214.61
2026-03-05,2317.TW,215.11
2026-03-06,2317.TW,217.25
2026-03-09,2317.TW,214.97
2026-03-10,2317.TW,212.16
2026-03-11,2317.TW,209.35
2026-03-12,2317.TW,209.29
2026-03-13,2317.TW,209.97
2026-03-16,2317.TW,209.75
2026-03-17,2317.TW,212.47
2026-03-18,2317.TW,215.03
2026-03-19,2317.TW,213.63
2026-03-20,2317.TW,210.94
2026-03-23,2317.TW,213.3
2026-03-24,2317.TW,212.98
2026-03-25,2317.TW,209.54
2026-03-26,2317.TW,203.9
2026-03-27,2317.TW,205.44
2026-03-30,2317.TW,200.21
2026-03-31,2317.TW,200.4
2026-04-01,2317.TW,197.16
2026-04-02,2317.TW,196.81
2026-04-03,2317.TW,198.14
2026-04-06,2317.TW,205.65
2026-04-07,2317.TW,204.37
2026-04-08,2317.TW,210.37
2026-04-09,2317.TW,214.35
2026-04-10,2317.TW,213.58
2025-04-24,2454.TW,1120.0
2025-04-25,2454.TW,1146.21
2025-04-28,2454.TW,1146.78
2025-04-29,2454.TW,1167.67
2025-04-30,2454.TW,1158.91
2025-05-01,2454.TW,1140.28
2025-05-02,2454.TW,1150.61
2025-05-05,2454.TW,1166.52
2025-05-06,2454.TW,1157.59
2025-05-07,2454.TW,1155.65
2025-05-08,2454.TW,1174.13
2025-05-09,2454.TW,1173.65
2025-05-12,2454.TW,1189.26
2025-05-13,2454.TW,1181.44
2025-05-14,2454.TW,1186.25
2025-05-15,2454.TW,1174.88
2025-05-16,2454.TW,1166.57
2025-05-19,2454.TW,1161.59
2025-05-20,2454.TW,1171.44
2025-05-21,2454.TW,1182.28
2025-05-22,2454.TW,1220.92
2025-05-23,2454.TW,1224.0
2025-05-26,2454.TW,1219.87
2025-05-27,2454.TW,1258.24
2025-05-28,2454.TW,1296.32
2025-05-29,2454.TW,1274.4
2025-05-30,2454.TW,1285.2
2025-06-02,2454.TW,1305.12
2025-06-03,2454.TW,1352.1
2025-06-04,2454.TW,1366.3
2025-06-05,2454.TW,1381.53
2025-06-06,2454.TW,1366.19
2025-06-09,2454.TW,1377.5
2025-06-10,2454.TW,1353.96
2025-06-11,2454.TW,1369.86
2025-06-12,2454.TW,1353.65
2025-06-13,2454.TW,1347.4
2025-06-16,2454.TW,1381.16
2025-06-17,2454.TW,1400.7
2025-06-18,2454.TW,1437.56
2025-06-19,2454.TW,1422.76
2025-06-20,2454.TW,1413.62
2025-06-23,2454.TW,1404.07
2025-06-24,2454.TW,1399.83
2025-06-25,2454.TW,1368.67
2025-06-26,2454.TW,1340.33
2025-06-27,2454.TW,1395.8
2025-06-30,2454.TW,1397.12
2025-07-01,2454.TW,1364.98
2025-07-02,2454.TW,1357.06
2025-07-03,2454.TW,1407.09
2025-07-04,2454.TW,1458.32
2025-07-07,2454.TW,1418.9
2025-07-08,2454.TW,1400.61
2025-07-09,2454.TW,1385.51
2025-07-10,2454.TW,1434.67
2025-07-11,2454.TW,1476.37
2025-07-14,2454.TW,1472.66
2025-07-15,2454.TW,1496.69
2025-07-16,2454.TW,1460.35
2025-07-17,2454.TW,1492.03
2025-07-18,2454.TW,1527.98
2025-07-21,2454.TW,1527.3
2025-07-22,2454.TW,1537.96
2025-07-23,2454.TW,1542.73
2025-07-24,2454.TW,1547.42
2025-07-25,2454.TW,1525.17
2025-07-28,2454.TW,1539.28
2025-07-29,2454.TW,1548.58
2025-07-30,2454.TW,1531.8
2025-07-31,2454.TW,1559.33
2025-08-01,2454.TW,1557.26
2025-08-04,2454.TW,1530.76
2025-08-05,2454.TW,1599.01
2025-08-06,2454.TW,1570.35
2025-08-07,2454.TW,1575.07
2025-08-08,2454.TW,1575.99
2025-08-11,2454.TW,1603.54
2025-08-12,2454.TW,1591.88
2025-08-13,2454.TW,1601.95
2025-08-14,2454.TW,1607.93
2025-08-15,2454.TW,1605.79
2025-08-18,2454.TW,1583.51
2025-08-19,2454.TW,1593.86
2025-08-20,2454.TW,1612.35
2025-08-21,2454.TW,1587.17
2025-08-22,2454.TW,1601.36
2025-08-25,2454.TW,1632.62
2025-08-26,2454.TW,1612.59
2025-08-27,2454.TW,1622.29
2025-08-28,2454.TW,1647.36
2025-08-29,2454.TW,1664.56
2025-09-01,2454.TW,1631.84
2025-09-02,2454.TW,1634.12
2025-09-03,2454.TW,1654.9
2025-09-04,2454.TW,1609.17
2025-09-05,2454.TW,1620.79
2025-09-08,2454.TW,1621.48
2025-09-09,2454.TW,1576.61
2025-09-10,2454.TW,1589.59
2025-09-11,2454.TW,1611.04
2025-09-12,2454.TW,1609.46
2025-09-15,2454.TW,1566.52
2025-09-16,2454.TW,1573.8
2025-09-17,2454.TW,1524.42
2025-09-18,2454.TW,1506.1
2025-09-19,2454.TW,1481.79
2025-09-22,2454.TW,1448.58
2025-09-23,2454.TW,1421.38
2025-09-24,2454.TW,1449.68
2025-09-25,2454.TW,1442.53
2025-09-26,2454.TW,1462.72
2025-09-29,2454.TW,1469.25
2025-09-30,2454.TW,1454.47
2025-10-01,2454.TW,1475.34
2025-10-02,2454.TW,1443.82
2025-10-03,2454.TW,1503.71
2025-10-06,2454.TW,1512.81
2025-10-07,2454.TW,1479.75
2025-10-08,2454.TW,1477.71
2025-10-09,2454.TW,1449.34
2025-10-10,2454.TW,1426.17
2025-10-13,2454.TW,1458.91
2025-10-14,2454.TW,1455.55
2025-10-15,2454.TW,1466.0
2025-10-16,2454.TW,1428.38
2025-10-17,2454.TW,1424.09
2025-10-20,2454.TW,1392.36
2025-10-21,2454.TW,1365.65
2025-10-22,2454.TW,1367.48
2025-10-23,2454.TW,1312.26
2025-10-24,2454.TW,1283.67
2025-10-27,2454.TW,1341.9
2025-10-28,2454.TW,1327.4
2025-10-29,2454.TW,1313.76
2025-10-30,2454.TW,1331.49
2025-10-31,2454.TW,1316.59
2025-11-03,2454.TW,1337.18
2025-11-04,2454.TW,1337.6
2025-11-05,2454.TW,1321.14
2025-11-06,2454.TW,1390.95
2025-11-07,2454.TW,1389.25
2025-11-10,2454.TW,1402.71
2025-11-11,2454.TW,1381.07
2025-11-12,2454.TW,1414.42
2025-11-13,2454.TW,1459.5
2025-11-14,2454.TW,1409.75
2025-11-17,2454.TW,1415.02
2025-11-18,2454.TW,1454.96
2025-11-19,2454.TW,1418.7
2025-11-20,2454.TW,1421.05
2025-11-21,2454.TW,1464.39
2025-11-24,2454.TW,1465.81
2025-11-25,2454.TW,1472.49
2025-11-26,2454.TW,1486.68
2025-11-27,2454.TW,1479.03
2025-11-28,2454.TW,1469.16
2025-12-01,2454.TW,1467.21
2025-12-02,2454.TW,1494.71
2025-12-03,2454.TW,1490.97
2025-12-04,2454.TW,1463.24
2025-12-05,2454.TW,1458.23
2025-12-08,2454.TW,1423.23
2025-12-09,2454.TW,1461.62
2025-12-10,2454.TW,1453.9
2025-12-11,2454.TW,1435.97
2025-12-12,2454.TW,1398.14
2025-12-15,2454.TW,1353.64
2025-12-16,2454.TW,1383.63
2025-12-17,2454.TW,1358.69
2025-12-18,2454.TW,1365.52
2025-12-19,2454.TW,1390.36
2025-12-22,2454.TW,1421.72
2025-12-23,2454.TW,1407.23
2025-12-24,2454.TW,1389.98
2025-12-25,2454.TW,1400.28
2025-12-26,2454.TW,1381.72
2025-12-29,2454.TW,1357.57
2025-12-30,2454.TW,1335.56
2025-12-31,2454.TW,1356.7
2026-01-01,2454.TW,1351.97
2026-01-02,2454.TW,1321.27
2026-01-05,2454.TW,1360.86
2026-01-06,2454.TW,1369.07
2026-01-07,2454.TW,1416.71
2026-01-08,2454.TW,1421.3
2026-01-09,2454.TW,1400.2
2026-01-12,2454.TW,1342.92
2026-01-13,2454.TW,1332.37
2026-01-14,2454.TW,1323.07
2026-01-15,2454.TW,1302.15
2026-01-16,2454.TW,1291.41
2026-01-19,2454.TW,1305.99
2026-01-20,2454.TW,1316.82
2026-01-21,2454.TW,1282.71
2026-01-22,2454.TW,1264.04
2026-01-23,2454.TW,1290.75
2026-01-26,2454.TW,1322.87
2026-01-27,2454.TW,1297.14
2026-01-28,2454.TW,1291.48
2026-01-29,2454.TW,1303.13
2026-01-30,2454.TW,1309.73
2026-02-02,2454.TW,1318.43
2026-02-03,2454.TW,1311.92
2026-02-04,2454.TW,1309.98
2026-02-05,2454.TW,1351.96
2026-02-06,2454.TW,1334.58
2026-02-09,2454.TW,1332.13
2026-02-10,2454.TW,1351.11
2026-02-11,2454.TW,1331.67
2026-02-12,2454.TW,1337.78
2026-02-13,2454.TW,1358.15
2026-02-16,2454.TW,1316.48
2026-02-17,2454.TW,1268.72
2026-02-18,2454.TW,1263.91
2026-02-19,2454.TW,1270.05
2026-02-20,2454.TW,1250.03
2026-02-23,2454.TW,1232.83
2026-02-24,2454.TW,1209.64
2026-02-25,2454.TW,1230.37
2026-02-26,2454.TW,1227.41
2026-02-27,2454.TW,1255.27
2026-03-02,2454.TW,1282.94
2026-03-03,2454.TW,1290.04
2026-03-04,2454.TW,1296.85
2026-03-05,2454.TW,1285.64
2026-03-06,2454.TW,1289.63
2026-03-09,2454.TW,1292.43
2026-03-10,2454.TW,1264.98
2026-03-11,2454.TW,1294.51
2026-03-12,2454.TW,1284.37
2026-03-13,2454.TW,1258.72
2026-03-16,2454.TW,1273.43
2026-03-17,2454.TW,1274.88
2026-03-18,2454.TW,1273.08
2026-03-19,2454.TW,1324.26
2026-03-20,2454.TW,1319.15
2026-03-23,2454.TW,1297.44
2026-03-24,2454.TW,1289.02
2026-03-25,2454.TW,1316.22
2026-03-26,2454.TW,1297.25
2026-03-27,2454.TW,1282.42
2026-03-30,2454.TW,1325.1
2026-03-31,2454.TW,1332.26
2026-04-01,2454.TW,1383.28
2026-04-02,2454.TW,1432.48
2026-04-03,2454.TW,1427.07
2026-04-06,2454.TW,1450.49
2026-04-07,2454.TW,1470.02
2026-04-08,2454.TW,1465.3
2026-04-09,2454.TW,1483.93
2026-04-10,2454.TW,1493.12
2025-04-24,2308.TW,312.0
2025-04-25,2308.TW,303.26
2025-04-28,2308.TW,303.21
2025-04-29,2308.TW,291.61
2025-04-30,2308.TW,296.4
2025-05-01,2308.TW,295.6
2025-05-02,2308.TW,291.76
2025-05-05,2308.TW,285.74
2025-05-06,2308.TW,284.52
2025-05-07,2308.TW,288.41
2025-05-08,2308.TW,280.61
2025-05-09,2308.TW,283.78
2025-05-12,2308.TW,286.74
2025-05-13,2308.TW,287.72
2025-05-14,2308.TW,283.26
2025-05-15,2308.TW,282.86
2025-05-16,2308.TW,277.77
2025-05-19,2308.TW,275.83
2025-05-20,2308.TW,277.78
2025-05-21,2308.TW,284.9
2025-05-22,2308.TW,279.0
2025-05-23,2308.TW,274.8
2025-05-26,2308.TW,271.96
2025-05-27,2308.TW,270.78
2025-05-28,2308.TW,272.19
2025-05-29,2308.TW,267.48
2025-05-30,2308.TW,266.47
2025-06-02,2308.TW,265.07
2025-06-03,2308.TW,261.42
2025-06-04,2308.TW,261.11
2025-06-05,2308.TW,255.4
2025-06-06,2308.TW,254.42
2025-06-09,2308.TW,254.98
2025-06-10,2308.TW,252.75
2025-06-11,2308.TW,253.62
2025-06-12,2308.TW,254.34
2025-06-13,2308.TW,256.83
2025-06-16,2308.TW,251.33
2025-06-17,2308.TW,246.68
2025-06-18,2308.TW,256.42
2025-06-19,2308.TW,253.67
2025-06-20,2308.TW,260.06
2025-06-23,2308.TW,255.86
2025-06-24,2308.TW,252.53
2025-06-25,2308.TW,253.23
2025-06-26,2308.TW,259.54
2025-06-27,2308.TW,258.3
