date,ticker,close
2026-02-24,2330.TW,1274.76
2026-02-25,2330.TW,1273.05
2026-02-26,2330.TW,1265.55
2026-02-27,2330.TW,1256.68
2026-03-02,2330.TW,1269.83
2026-03-03,2330.TW,1265.16
2026-03-04,2330.TW,1303.03
2026-03-05,2330.TW,1245.01
2026-03-06,2330.TW,1234.16
2026-03-09,2330.TW,1188.25
2026-03-10,2330.TW,1150.11
2026-03-11,2330.TW,1118.9
2026-03-12,2330.TW,1090.71
2026-03-13,2330.TW,1077.13
2026-03-16,2330.TW,1109.15
2026-03-17,2330.TW,1150.17
2026-03-18,2330.TW,1139.37
2026-03-19,2330.TW,1152.74
2026-03-20,2330.TW,1143.24
2026-03-23,2330.TW,1137.15
2026-03-24,2330.TW,1182.83
2026-03-25,2330.TW,1160.18
2026-03-26,2330.TW,1173.57
2026-03-27,2330.TW,1200.91
2026-03-30,2330.TW,1186.17
2026-03-31,2330.TW,1208.97
2026-04-01,2330.TW,1243.92
2026-04-02,2330.TW,1183.82
2026-04-03,2330.TW,1181.85
2026-04-06,2330.TW,1175.62
2026-04-07,2330.TW,1232.44
2026-04-08,2330.TW,1241.08
2026-04-09,2330.TW,1222.38
2026-04-10,2330.TW,1239.83
2025-04-24,2454.TW,1180.0
2025-04-25,2454.TW,1171.39
2025-04-28,2454.TW,1187.86
2025-04-29,2454.TW,1132.17
2025-04-30,2454.TW,1133.83
2025-05-01,2454.TW,1130.53
2025-05-02,2454.TW,1150.23
2025-05-05,2454.TW,1113.81
2025-05-06,2454.TW,1118.56
2025-05-07,2454.TW,1129.32
2025-05-08,2454.TW,1172.84
2025-05-09,2454.TW,1215.66
2025-05-12,2454.TW,1226.13
2025-05-13,2454.TW,1226.57
2025-05-14,2454.TW,1192.03
2025-05-15,2454.TW,1201.02
2025-05-16,2454.TW,1157.62
2025-05-19,2454.TW,1185.9
2025-05-20,2454.TW,1184.05
2025-05-21,2454.TW,1199.97
2025-05-22,2454.TW,1220.06
2025-05-23,2454.TW,1193.75
2025-05-26,2454.TW,1233.87
2025-05-27,2454.TW,1253.98
2025-05-28,2454.TW,1278.8
2025-05-29,2454.TW,1299.31
2025-05-30,2454.TW,1323.13
2025-06-02,2454.TW,1287.77
2025-06-03,2454.TW,1320.14
2025-06-04,2454.TW,1313.7
2025-06-05,2454.TW,1311.81
2025-06-06,2454.TW,1297.55
2025-06-09,2454.TW,1297.95
2025-06-10,2454.TW,1294.33
2025-06-11,2454.TW,1269.89
2025-06-12,2454.TW,1318.92
2025-06-13,2454.TW,1325.34
2025-06-16,2454.TW,1301.88
2025-06-17,2454.TW,1274.22
2025-06-18,2454.TW,1330.74
2025-06-19,2454.TW,1339.45
2025-06-20,2454.TW,1335.39
2025-06-23,2454.TW,1325.02
2025-06-24,2454.TW,1383.48
2025-06-25,2454.TW,1388.9
2025-06-26,2454.TW,1323.21
2025-06-27,2454.TW,1289.8
2025-06-30,2454.TW,1281.65
2025-07-01,2454.TW,1289.0
2025-07-02,2454.TW,1276.19
2025-07-03,2454.TW,1272.32
2025-07-04,2454.TW,1277.58
2025-07-07,2454.TW,1242.4
2025-07-08,2454.TW,1265.2
2025-07-09,2454.TW,1290.02
2025-07-10,2454.TW,1327.92
2025-07-11,2454.TW,1338.47
2025-07-14,2454.TW,1345.43
2025-07-15,2454.TW,1385.99
2025-07-16,2454.TW,1398.64
2025-07-17,2454.TW,1449.61
2025-07-18,2454.TW,1464.03
2025-07-21,2454.TW,1422.02
2025-07-22,2454.TW,1437.43
2025-07-23,2454.TW,1400.35
2025-07-24,2454.TW,1358.2
2025-07-25,2454.TW,1309.18
2025-07-28,2454.TW,1320.92
2025-07-29,2454.TW,1304.33
2025-07-30,2454.TW,1324.46
2025-07-31,2454.TW,1318.79
2025-08-01,2454.TW,1288.28
2025-08-04,2454.TW,1309.57
2025-08-05,2454.TW,1316.25
2025-08-06,2454.TW,1354.06
2025-08-07,2454.TW,1350.12
2025-08-08,2454.TW,1362.36
2025-08-11,2454.TW,1348.04
2025-08-12,2454.TW,1323.43
2025-08-13,2454.TW,1313.7
2025-08-14,2454.TW,1360.52
2025-08-15,2454.TW,1384.81
2025-08-18,2454.TW,1343.57
2025-08-19,2454.TW,1346.11
2025-08-20,2454.TW,1365.63
2025-08-21,2454.TW,1341.39
2025-08-22,2454.TW,1320.4
2025-08-25,2454.TW,1350.33
2025-08-26,2454.TW,1355.92
2025-08-27,2454.TW,1332.88
2025-08-28,2454.TW,1317.63
2025-08-29,2454.TW,1325.11
2025-09-01,2454.TW,1310.16
2025-09-02,2454.TW,1270.17
2025-09-03,2454.TW,1271.78
2025-09-04,2454.TW,1289.43
2025-09-05,2454.TW,1306.1
2025-09-08,2454.TW,1303.14
2025-09-09,2454.TW,1251.34
2025-09-10,2454.TW,1264.13
2025-09-11,2454.TW,1256.7
2025-09-12,2454.TW,1260.07
2025-09-15,2454.TW,1201.23
2025-09-16,2454.TW,1201.43
2025-09-17,2454.TW,1222.77
2025-09-18,2454.TW,1221.3
2025-09-19,2454.TW,1226.4
2025-09-22,2454.TW,1253.43
2025-09-23,2454.TW,1315.48
2025-09-24,2454.TW,1317.21
2025-09-25,2454.TW,1262.03
2025-09-26,2454.TW,1262.3
2025-09-29,2454.TW,1277.29
2025-09-30,2454.TW,1240.29
2025-10-01,2454.TW,1223.46
2025-10-02,2454.TW,1227.59
2025-10-03,2454.TW,1208.0
2025-10-06,2454.TW,1266.44
2025-10-07,2454.TW,1278.46
2025-10-08,2454.TW,1298.58
2025-10-09,2454.TW,1317.18
2025-10-10,2454.TW,1322.19
2025-10-13,2454.TW,1355.63
2025-10-14,2454.TW,1377.61
2025-10-15,2454.TW,1364.54
2025-10-16,2454.TW,1346.66
2025-10-17,2454.TW,1374.64
2025-10-20,2454.TW,1331.56
2025-10-21,2454.TW,1319.61
2025-10-22,2454.TW,1279.09
2025-10-23,2454.TW,1334.0
2025-10-24,2454.TW,1336.81
2025-10-27,2454.TW,1330.74
2025-10-28,2454.TW,1336.95
2025-10-29,2454.TW,1396.91
2025-10-30,2454.TW,1387.47
2025-10-31,2454.TW,1360.94
2025-11-03,2454.TW,1370.11
2025-11-04,2454.TW,1375.37
2025-11-05,2454.TW,1410.85
2025-11-06,2454.TW,1406.3
2025-11-07,2454.TW,1430.43
2025-11-10,2454.TW,1415.1
2025-11-11,2454.TW,1376.29
2025-11-12,2454.TW,1339.15
2025-11-13,2454.TW,1379.09
2025-11-14,2454.TW,1386.67
2025-11-17,2454.TW,1378.0
2025-11-18,2454.TW,1365.57
2025-11-19,2454.TW,1379.88
2025-11-20,2454.TW,1401.6
2025-11-21,2454.TW,1351.31
2025-11-24,2454.TW,1340.0
2025-11-25,2454.TW,1371.41
2025-11-26,2454.TW,1330.55
2025-11-27,2454.TW,1339.16
2025-11-28,2454.TW,1389.77
2025-12-01,2454.TW,1374.25
2025-12-02,2454.TW,1401.17
2025-12-03,2454.TW,1382.92
2025-12-04,2454.TW,1411.48
2025-12-05,2454.TW,1416.28
2025-12-08,2454.TW,1428.5
2025-12-09,2454.TW,1427.87
2025-12-10,2454.TW,1399.85
2025-12-11,2454.TW,1410.11
2025-12-12,2454.TW,1401.5
2025-12-15,2454.TW,1381.9
2025-12-16,2454.TW,1415.42
2025-12-17,2454.TW,1403.0
2025-12-18,2454.TW,1433.99
2025-12-19,2454.TW,1454.65
2025-12-22,2454.TW,1478.91
2025-12-23,2454.TW,1498.44
2025-12-24,2454.TW,1479.22
2025-12-25,2454.TW,1485.89
2025-12-26,2454.TW,1449.41
2025-12-29,2454.TW,1434.65
2025-12-30,2454.TW,1449.14
2025-12-31,2454.TW,1468.47
2026-01-01,2454.TW,1424.04
2026-01-02,2454.TW,1436.21
2026-01-05,2454.TW,1500.71
2026-01-06,2454.TW,1493.79
2026-01-07,2454.TW,1478.1
2026-01-08,2454.TW,1457.52
2026-01-09,2454.TW,1467.14
2026-01-12,2454.TW,1489.1
2026-01-13,2454.TW,1483.34
2026-01-14,2454.TW,1521.32
2026-01-15,2454.TW,1515.0
2026-01-16,2454.TW,1517.51
2026-01-19,2454.TW,1534.63
2026-01-20,2454.TW,1535.54
2026-01-21,2454.TW,1544.37
2026-01-22,2454.TW,1550.13
2026-01-23,2454.TW,1530.08
2026-01-26,2454.TW,1540.17
2026-01-27,2454.TW,1541.49
2026-01-28,2454.TW,1535.04
2026-01-29,2454.TW,1494.13
2026-01-30,2454.TW,1511.06
2026-02-02,2454.TW,1540.62
2026-02-03,2454.TW,1516.45
2026-02-04,2454.TW,1532.42
2026-02-05,2454.TW,1528.76
2026-02-06,2454.TW,1504.97
2026-02-09,2454.TW,1500.68
2026-02-10,2454.TW,1503.23
2026-02-11,2454.TW,1488.28
2026-02-12,2454.TW,1538.5
2026-02-13,2454.TW,1538.75
2026-02-16,2454.TW,1549.77
2026-02-17,2454.TW,1541.23
2026-02-18,2454.TW,1555.72
2026-02-19,2454.TW,1592.89
2026-02-20,2454.TW,1564.94
2026-02-23,2454.TW,1632.6
2026-02-24,2454.TW,1591.17
2026-02-25,2454.TW,1624.34
2026-02-26,2454.TW,1594.81
2026-02-27,2454.TW,1602.59
2026-03-02,2454.TW,1635.19
2026-03-03,2454.TW,1630.55
2026-03-04,2454.TW,1662.95
2026-03-05,2454.TW,1665.16
2026-03-06,2454.TW,1685.06
2026-03-09,2454.TW,1655.75
2026-03-10,2454.TW,1620.55
2026-03-11,2454.TW,1585.44
2026-03-12,2454.TW,1580.12
2026-03-13,2454.TW,1582.59
2026-03-16,2454.TW,1575.11
2026-03-17,2454.TW,1599.0
2026-03-18,2454.TW,1620.93
2026-03-19,2454.TW,1599.96
2026-03-20,2454.TW,1565.25
2026-03-23,2454.TW,1584.2
2026-03-24,2454.TW,1574.46
2026-03-25,2454.TW,1531.8
2026-03-26,2454.TW,1466.54
2026-03-27,2454.TW,1476.27
2026-03-30,2454.TW,1416.28
2026-03-31,2454.TW,1412.04
2026-04-01,2454.TW,1373.33
2026-04-02,2454.TW,1363.82
2026-04-03,2454.TW,1370.98
2026-04-06,2454.TW,1439.16
2026-04-07,2454.TW,1420.08
2026-04-08,2454.TW,1473.4
2026-04-09,2454.TW,1506.83
2026-04-10,2454.TW,1492.66
2025-04-24,2308.TW,330.0
2025-04-25,2308.TW,338.17
2025-04-28,2308.TW,337.92
2025-04-29,2308.TW,344.32
2025-04-30,2308.TW,340.98
2025-05-01,2308.TW,334.43
2025-05-02,2308.TW,337.33
2025-05-05,2308.TW,342.03
2025-05-06,2308.TW,338.64
2025-05-07,2308.TW,337.52
2025-05-08,2308.TW,343.02
2025-05-09,2308.TW,342.36
2025-05-12,2308.TW,346.92
2025-05-13,2308.TW,343.87
2025-05-14,2308.TW,344.91
2025-05-15,2308.TW,340.73
2025-05-16,2308.TW,337.55
2025-05-19,2308.TW,335.45
2025-05-20,2308.TW,338.13
2025-05-21,2308.TW,341.12
2025-05-22,2308.TW,353.03
2025-05-23,2308.TW,353.53
2025-05-26,2308.TW,351.72
2025-05-27,2308.TW,363.54
2025-05-28,2308.TW,375.3
2025-05-29,2308.TW,367.78
2025-05-30,2308.TW,370.8
2025-06-02,2308.TW,376.75
2025-06-03,2308.TW,391.41
2025-06-04,2308.TW,395.56
2025-06-05,2308.TW,400.07
2025-06-06,2308.TW,394.76
2025-06-09,2308.TW,398.04
2025-06-10,2308.TW,390.17
2025-06-11,2308.TW,394.97
2025-06-12,2308.TW,389.52
2025-06-13,2308.TW,387.3
2025-06-16,2308.TW,397.89
2025-06-17,2308.TW,403.97
2025-06-18,2308.TW,415.65
2025-06-19,2308.TW,410.79
2025-06-20,2308.TW,407.8
2025-06-23,2308.TW,404.71
2025-06-24,2308.TW,403.36
2025-06-25,2308.TW,393.43
2025-06-26,2308.TW,384.46
2025-06-27,2308.TW,402.25
2025-06-30,2308.TW,402.83
2025-07-01,2308.TW,392.73
2025-07-02,2308.TW,390.43
2025-07-03,2308.TW,406.68
2025-07-04,2308.TW,423.44
2025-07-07,2308.TW,411.09
2025-07-08,2308.TW,405.59
2025-07-09,2308.TW,401.15
2025-07-10,2308.TW,417.41
2025-07-11,2308.TW,431.4
2025-07-14,2308.TW,430.75
2025-07-15,2308.TW,439.14
2025-07-16,2308.TW,427.93
2025-07-17,2308.TW,438.89
2025-07-18,2308.TW,451.34
2025-07-21,2308.TW,451.86
2025-07-22,2308.TW,456.14
2025-07-23,2308.TW,458.52
2025-07-24,2308.TW,460.9
2025-07-25,2308.TW,454.4
2025-07-28,2308.TW,459.94
2025-07-29,2308.TW,463.93
2025-07-30,2308.TW,459.27
2025-07-31,2308.TW,469.37
2025-08-01,2308.TW,469.64
2025-08-04,2308.TW,461.73
2025-08-05,2308.TW,485.57
2025-08-06,2308.TW,476.91
2025-08-07,2308.TW,479.5
2025-08-08,2308.TW,480.82
2025-08-11,2308.TW,491.16
2025-08-12,2308.TW,488.2
2025-08-13,2308.TW,492.64
2025-08-14,2308.TW,495.68
2025-08-15,2308.TW,495.93
2025-08-18,2308.TW,489.25
2025-08-19,2308.TW,493.74
2025-08-20,2308.TW,501.03
2025-08-21,2308.TW,493.24
2025-08-22,2308.TW,499.01
2025-08-25,2308.TW,510.68
2025-08-26,2308.TW,504.54
2025-08-27,2308.TW,508.7
2025-08-28,2308.TW,518.18
2025-08-29,2308.TW,524.92
2025-09-01,2308.TW,514.14
2025-09-02,2308.TW,515.56
2025-09-03,2308.TW,523.42
2025-09-04,2308.TW,507.89
2025-09-05,2308.TW,512.44
2025-09-08,2308.TW,513.1
2025-09-09,2308.TW,497.69
2025-09-10,2308.TW,502.55
2025-09-11,2308.TW,510.34
2025-09-12,2308.TW,509.98
2025-09-15,2308.TW,495.01
2025-09-16,2308.TW,497.64
2025-09-17,2308.TW,480.32
2025-09-18,2308.TW,473.87
2025-09-19,2308.TW,465.29
2025-09-22,2308.TW,453.57
2025-09-23,2308.TW,443.92
2025-09-24,2308.TW,453.51
2025-09-25,2308.TW,450.74
2025-09-26,2308.TW,457.42
2025-09-29,2308.TW,459.3
2025-09-30,2308.TW,453.74
2025-10-01,2308.TW,460.49
2025-10-02,2308.TW,449.03
2025-10-03,2308.TW,469.17
2025-10-06,2308.TW,471.69
2025-10-07,2308.TW,459.57
2025-10-08,2308.TW,458.17
2025-10-09,2308.TW,447.67
2025-10-10,2308.TW,438.98
2025-10-13,2308.TW,449.41
2025-10-14,2308.TW,447.45
2025-10-15,2308.TW,450.19
2025-10-16,2308.TW,436.5
2025-10-17,2308.TW,434.19
2025-10-20,2308.TW,422.57
2025-10-21,2308.TW,412.7
2025-10-22,2308.TW,412.47
2025-10-23,2308.TW,393.1
2025-10-24,2308.TW,382.76
2025-10-27,2308.TW,401.25
2025-10-28,2308.TW,395.58
2025-10-29,2308.TW,390.23
2025-10-30,2308.TW,395.26
2025-10-31,2308.TW,389.52
2025-11-03,2308.TW,395.49
2025-11-04,2308.TW,394.83
2025-11-05,2308.TW,388.64
2025-11-06,2308.TW,410.7
2025-11-07,2308.TW,409.36
2025-11-10,2308.TW,413.01
2025-11-11,2308.TW,405.2
2025-11-12,2308.TW,415.37
2025-11-13,2308.TW,429.4
2025-11-14,2308.TW,412.46
2025-11-17,2308.TW,413.57
2025-11-18,2308.TW,425.96
2025-11-19,2308.TW,413.61
2025-11-20,2308.TW,413.87
2025-11-21,2308.TW,427.44
2025-11-24,2308.TW,427.48
2025-11-25,2308.TW,429.26
2025-11-26,2308.TW,433.53
2025-11-27,2308.TW,430.76
2025-11-28,2308.TW,427.33
2025-12-01,2308.TW,426.52
2025-12-02,2308.TW,435.28
2025-12-03,2308.TW,433.99
2025-12-04,2308.TW,425.0
2025-12-05,2308.TW,423.41
2025-12-08,2308.TW,412.2
2025-12-09,2308.TW,424.68
2025-12-10,2308.TW,422.38
2025-12-11,2308.TW,416.83
2025-12-12,2308.TW,404.91
2025-12-15,2308.TW,390.91
2025-12-16,2308.TW,400.89
2025-12-17,2308.TW,393.28
2025-12-18,2308.TW,395.92
2025-12-19,2308.TW,404.42
2025-12-22,2308.TW,415.1
2025-12-23,2308.TW,411.0
2025-12-24,2308.TW,406.04
2025-12-25,2308.TW,410.05
2025-12-26,2308.TW,404.72
2025-12-29,2308.TW,397.59
2025-12-30,2308.TW,391.17
2025-12-31,2308.TW,398.81
2026-01-01,2308.TW,398.07
2026-01-02,2308.TW,388.84
2026-01-05,2308.TW,402.61
2026-01-06,2308.TW,406.17
2026-01-07,2308.TW,422.76
2026-01-08,2308.TW,425.22
2026-01-09,2308.TW,419.14
2026-01-12,2308.TW,401.03
2026-01-13,2308.TW,398.43
2026-01-14,2308.TW,396.23
2026-01-15,2308.TW,390.14
2026-01-16,2308.TW,387.43
2026-01-19,2308.TW,393.13
2026-01-20,2308.TW,397.59
2026-01-21,2308.TW,386.98
2026-01-22,2308.TW,381.51
2026-01-23,2308.TW,391.22
2026-01-26,2308.TW,402.78
2026-01-27,2308.TW,394.81
2026-01-28,2308.TW,393.59
2026-01-29,2308.TW,398.19
2026-01-30,2308.TW,401.04
2026-02-02,2308.TW,404.59
2026-02-03,2308.TW,402.91
2026-02-04,2308.TW,402.74
2026-02-05,2308.TW,417.53
2026-02-06,2308.TW,411.97
2026-02-09,2308.TW,411.48
2026-02-10,2308.TW,418.28
2026-02-11,2308.TW,411.83
2026-02-12,2308.TW,414.09
2026-02-13,2308.TW,421.21
2026-02-16,2308.TW,406.89
2026-02-17,2308.TW,390.46
2026-02-18,2308.TW,388.74
2026-02-19,2308.TW,390.69
2026-02-20,2308.TW,383.63
2026-02-23,2308.TW,377.49
2026-02-24,2308.TW,369.27
2026-02-25,2308.TW,375.91
2026-02-26,2308.TW,374.45
2026-02-27,2308.TW,383.38
2026-03-02,2308.TW,392.18
2026-03-03,2308.TW,393.92
2026-03-04,2308.TW,395.5
2026-03-05,2308.TW,390.9
2026-03-06,2308.TW,391.39
2026-03-09,2308.TW,391.42
2026-03-10,2308.TW,381.22
2026-03-11,2308.TW,390.1
2026-03-12,2308.TW,385.63
2026-03-13,2308.TW,375.96
2026-03-16,2308.TW,379.71
2026-03-17,2308.TW,379.0
2026-03-18,2308.TW,377.17
2026-03-19,2308.TW,392.75
2026-03-20,2308.TW,389.71
2026-03-23,2308.TW,381.2
2026-03-24,2308.TW,377.07
2026-03-25,2308.TW,384.51
2026-03-26,2308.TW,376.91
2026-03-27,2308.TW,370.68
2026-03-30,2308.TW,382.95
2026-03-31,2308.TW,383.75
2026-04-01,2308.TW,398.56
2026-04-02,2308.TW,412.74
2026-04-03,2308.TW,409.37
2026-04-06,2308.TW,415.21
2026-04-07,2308.TW,419.78
2026-04-08,2308.TW,416.63
2026-04-09,2308.TW,420.9
2026-04-10,2308.TW,422.17
2025-04-24,2881.TW,85.0
2025-04-25,2881.TW,83.51
2025-04-28,2881.TW,83.45
2025-04-29,2881.TW,81.48
2025-04-30,2881.TW,82.23
2025-05-01,2881.TW,82.05
2025-05-02,2881.TW,81.36
2025-05-05,2881.TW,80.31
2025-05-06,2881.TW,80.06
2025-05-07,2881.TW,80.68
2025-05-08,2881.TW,79.33
2025-05-09,2881.TW,79.84
2025-05-12,2881.TW,80.3
2025-05-13,2881.TW,80.44
2025-05-14,2881.TW,79.67
2025-05-15,2881.TW,79.58
2025-05-16,2881.TW,78.7
2025-05-19,2881.TW,78.35
2025-05-20,2881.TW,78.67
2025-05-21,2881.TW,79.87
2025-05-22,2881.TW,78.87
2025-05-23,2881.TW,78.15
2025-05-26,2881.TW,77.66
2025-05-27,2881.TW,77.46
2025-05-28,2881.TW,77.71
2025-05-29,2881.TW,76.91
2025-05-30,2881.TW,76.74
2025-06-02,2881.TW,76.51
2025-06-03,2881.TW,75.9
2025-06-04,2881.TW,75.86
2025-06-05,2881.TW,74.89
2025-06-06,2881.TW,74.74
2025-06-09,2881.TW,74.87
2025-06-10,2881.TW,74.51
2025-06-11,2881.TW,74.69
2025-06-12,2881.TW,74.86
2025-06-13,2881.TW,75.34
2025-06-16,2881.TW,74.41
2025-06-17,2881.TW,73.63
2025-06-18,2881.TW,75.43
2025-06-19,2881.TW,74.99
2025-06-20,2881.TW,76.18
2025-06-23,2881.TW,75.5
2025-06-24,2881.TW,74.97
